"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.577/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0xd6e3159977583c08f9a209a5fbc1e5aa5bbe370cf99eed6b257756efe6b6700b","9792534","1623803418","2021-06-16 00:30:18","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.28","","","Allocate Seigniorage",""
"0xbef4bce7df585019106aec912189ef7df4af063062ed75b6b1389f70865da138","9812869","1623825017","2021-06-16 06:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.28","","","Allocate Seigniorage",""
"0xe6c0d5070a2eb7936c069ef4bea4dccd7cffebb0b42bcb1331d9a52c2c145c66","9831890","1623846621","2021-06-16 12:30:21","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.28","","","Allocate Seigniorage",""
"0xf1bccf46e18b61ebfb497e588137d9096726d4e300bad87fd5b3624535f8f4ae","9851283","1623868217","2021-06-16 18:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.28","","","Allocate Seigniorage",""
"0x126d123baf595917e4312ed54d3bf7a93dd16216aa7adbfac85c77779939c571","9869539","1623889817","2021-06-17 00:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.32","","","Allocate Seigniorage",""
"0x0ab48383c1c36eb7ef9666664368cffdce46c621d0c8d0b70fbea5a6ade1ac4d","9887979","1623911415","2021-06-17 06:30:15","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.32","","","Allocate Seigniorage",""
"0x25144c5347fd113a4ac441e9f1750262a59be6d6c0cefe7a4f1f32b68c3874ea","9909061","1623933016","2021-06-17 12:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.32","","","Allocate Seigniorage",""
"0xb397934084a1764209013d7d02a1bce608905c18f9a0548c87e52c5dde6de37f","9931621","1623954617","2021-06-17 18:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.32","","","Allocate Seigniorage",""
"0x59ee487bb62ba4c932c3f117413f28b5936c6fe2e09c1c7c23a0667012de16f8","9952694","1623976216","2021-06-18 00:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.30","","","Allocate Seigniorage",""
"0x3e9ec69129c4ed65b4fda85bcbc336b699e350e1b5a1c5712435ae9d33808c5c","9975110","1623997957","2021-06-18 06:32:37","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.30","","","Allocate Seigniorage",""
"0x3acbb9d22e3049e079118c83d3e79479c3f0e781a7dfa8a439c83099b3ba3d8d","9997033","1624019416","2021-06-18 12:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.30","","","Allocate Seigniorage",""
"0x317ae67de4160b1a2320df09f86c270443ab65003cb4fa7f539564d33dbfbc00","10019465","1624041022","2021-06-18 18:30:22","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.30","","","Allocate Seigniorage",""
"0x8f12e0edecaa7fb590952099705c29c5c88ef2e17a63638e118b1fe3e9395de3","10039982","1624062617","2021-06-19 00:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05244305","0.13514573985","0.31","","","Allocate Seigniorage",""
"0x83d1f5fbac0563c5597705dd7963f7d1c99279c2bfa5a0cb2a20a9905f331c8f","10061138","1624084217","2021-06-19 06:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05255435","0.13543255995","0.31","","","Allocate Seigniorage",""
"0x37be52bac1e9b22b27ece748045cfaff90e49fd63c3961e6ecb033d54d6d6c6c","10083218","1624105817","2021-06-19 12:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05234015","0.13488056655","0.31","","","Allocate Seigniorage",""
"0xe7eb998c98a1d2998a5191f31732724732ddf0d93ed0f38f5b74357862784548","10107647","1624127417","2021-06-19 18:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.31","","","Allocate Seigniorage",""
"0x2bd2c5367209eed5f5bb2c65c0c73388dfd6d37222aaca748af6b26674a01c42","10128404","1624149017","2021-06-20 00:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.31","","","Allocate Seigniorage",""
"0xba43140e04207e97900c2cfecd6a0171a6c7531a975e1289bb7ee03019457a04","10149798","1624170617","2021-06-20 06:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.31","","","Allocate Seigniorage",""
"0x7ab7bda05ca1e3127a7a415f9348e7f889fa30f7c52e1a2bf45ef4226ce2a4d5","10172379","1624192217","2021-06-20 12:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05234015","0.13488056655","0.31","","","Allocate Seigniorage",""
"0x3ecb0409be1109fd93a6e3ac067ff4204e6ce980e53eb3a9bc2b9e130d9478fc","10195104","1624213817","2021-06-20 18:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.31","","","Allocate Seigniorage",""
"0x77328e1b106d9b9cc1d0ca0c8de5f9e93125a7612180fc54bd4e153785ed7265","10215813","1624235416","2021-06-21 00:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.24","","","Allocate Seigniorage",""
"0xcf33f5a8eeaee7ae3fbcaf9916f134cc5298f9647cf58e1d7eadd7bfe5ef961f","10237705","1624258449","2021-06-21 06:54:09","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.24","","","Allocate Seigniorage",""
"0xb97c29455b467ebb579d5cfe1b1d2cc4a37e75cf4c1cdc42db2c2a040a7c42dd","10237765","1624258514","2021-06-21 06:55:14","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.03478295","0.08963566215","0.24","Error(0)","Reverted","Allocate Seigniorage",""
"0x10dc4b0e6d84fd7ac555fc48babcdf6dac876f31a2b6f193a9d96fe52da1bdf8","10237939","1624258718","2021-06-21 06:58:38","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.03478295","0.08963566215","0.24","Error(0)","Reverted","Allocate Seigniorage",""
"0x617221acfd93098d190367799a8bfd737b7773da375d42ce9c50600fe13ecd3d","10237973","1624258763","2021-06-21 06:59:23","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.03478295","0.08963566215","0.24","Error(0)","Reverted","Allocate Seigniorage",""
"0x2f7353ed268660f925df7c23a298cfad24b49a142c6bc7eb5d6c05b53359ca5d","10238029","1624258837","2021-06-21 07:00:37","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.03478295","0.08963566215","0.24","Error(0)","Reverted","Allocate Seigniorage",""
