"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.584/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0x5bd16542e470e5dcd1b35aaaa107030025e377e4d097f540c6403207cf530c75","9023304","1622977348","2021-06-06 11:02:28","0xe699e8334d901986d9ff6bc5ae4b44ae5122f1ee","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0163364","0.0422132576","0.34","","","Deposit",""
"0x2e3588f2f7333e64d5b21cc1d7db5a20dbab749edfd5305fcafb5156d6dabf89","9023371","1622977419","2021-06-06 11:03:39","0xe699e8334d901986d9ff6bc5ae4b44ae5122f1ee","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0163364","0.0422132576","0.34","","","Deposit",""
"0x6db26fc758a07555796d320553b54a184902a54e440d19d956c49393d4d5d771","9023437","1622977490","2021-06-06 11:04:50","0xe699e8334d901986d9ff6bc5ae4b44ae5122f1ee","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0163364","0.0422132576","0.34","","","Deposit",""
"0x36884b257ad0da593613b29d34e21ae90c53d1c70a97de3ee18ab730b998e659","9036785","1622991623","2021-06-06 15:00:23","0x5f0165ae73441e0ef9a43ea6a8bb4245c234b7cb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.004498726760253497","0.011624709948495","0.34","","","Deposit",""
"0x6c8bbebce98c5866d7efbdcccc9facf6ad8ca04b0af6fd5d02d1d962d7c5e1be","9036850","1622991684","2021-06-06 15:01:24","0x5f0165ae73441e0ef9a43ea6a8bb4245c234b7cb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00149444680008421","0.0038616505314176","0.34","","","Withdraw",""
"0xce73a4cf681272c20d555fc500d0e3bb62801d6ec849177282cba804a382af79","9037584","1622992401","2021-06-06 15:13:21","0x5f0165ae73441e0ef9a43ea6a8bb4245c234b7cb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00449936564","0.01162636081376","0.34","","","Deposit",""
"0x0e88f2b8f5a62b8a9f4761e77e69a928c39200e30a0c884a2994b451b529e1ac","9037616","1622992436","2021-06-06 15:13:56","0x5f0165ae73441e0ef9a43ea6a8bb4245c234b7cb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00149476624","0.00386247596416","0.34","","","Withdraw",""
"0x9539bb4f040d820ecf45152d126970c11bc7a5766aedbebb2915995856ee303c","9053032","1623008003","2021-06-06 19:33:23","0x2951b1f7058bd2c05f01954002c450bac0873847","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00715517382833321","0.018488969172413","0.34","","","Deposit",""
"0x323ba8d3a23629719282f3c21a0a8183834aff94f0b96c63cb6daf0e62b90617","9053104","1623008072","2021-06-06 19:34:32","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00628549842829271","0.0162417279387084","0.34","","","Deposit",""
"0x3d3bc9522dd34a982bad49878994973922005887193597d21732d77e2739cb69","9053219","1623008176","2021-06-06 19:36:16","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00715517382833321","0.018488969172413","0.34","","","Deposit",""
"0x989baf343676859c4807dafd623e90d9edfe4f7a720c061fb1ad2070deeac6b2","9053323","1623008281","2021-06-06 19:38:01","0xa8ff20f8825c758c8404b9edbee354e7c4231cd8","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00628549842829271","0.0162417279387084","0.34","","","Deposit",""
