,Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(FTM),Value_OUT(FTM),CurrentValue @ $3.003/FTM,TxnFee(FTM),TxnFee(USD),Historical $Price/FTM,Status,ErrCode,Method,vlorandup,Relevant,Arguments used by tomb dev,Contract,Method,Our Arguments,Notes,
https://ftmscan.com/tx/0xb83a372fb029106e4af06fb0bbafb0a28e78908c9e49c0caa693e7029241caba,0xb83a372fb029106e4af06fb0bbafb0a28e78908c9e49c0caa693e7029241caba,9139172,1623095410,07-06-21 19:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xbc891c4abdd826f3d256ae3a4e8a6a95f3671c53783853fd9ec84a23d49da10e,0xbc891c4abdd826f3d256ae3a4e8a6a95f3671c53783853fd9ec84a23d49da10e,9139744,1623096010,07-06-21 20:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x16e6c43f561b70a1ef5c05eb5f72a320609554d3ff89d8e89c5f576eceabb4c0,0x16e6c43f561b70a1ef5c05eb5f72a320609554d3ff89d8e89c5f576eceabb4c0,9140307,1623096610,07-06-21 20:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xd8ef988d1d814c9479467df3aabe4d38e7c33a5e47b83efb3e1d930edf28d6fc,0xd8ef988d1d814c9479467df3aabe4d38e7c33a5e47b83efb3e1d930edf28d6fc,9140850,1623097209,07-06-21 20:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xccbe52049cd8bf5f430bd92a002df38c25327c36530a573392bb5d785e9323e3,0xccbe52049cd8bf5f430bd92a002df38c25327c36530a573392bb5d785e9323e3,9141411,1623097809,07-06-21 20:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xd20bd9795b7e1abb30a9b4dee25b7c51bc2b00bd59062eca94370cf51a6f24d3,0xd20bd9795b7e1abb30a9b4dee25b7c51bc2b00bd59062eca94370cf51a6f24d3,9141990,1623098410,07-06-21 20:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.03652035,0.109670611,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xf854b6acd562ab0141aa123a3a4e7e4021b3dd33a6493d0ffa1e8804954bcb89,0xf854b6acd562ab0141aa123a3a4e7e4021b3dd33a6493d0ffa1e8804954bcb89,9142563,1623099011,07-06-21 20:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xcae267fbb5c8fdae0d2b5f8b69ea1402ce7b17d54c9dc1fc30605c5bb364980e,0xcae267fbb5c8fdae0d2b5f8b69ea1402ce7b17d54c9dc1fc30605c5bb364980e,9143254,1623099610,07-06-21 21:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x423ea95d286d641f2b6a18ba8a97392499406e85d97e3e9f9c05dbd96f1a4faa,0x423ea95d286d641f2b6a18ba8a97392499406e85d97e3e9f9c05dbd96f1a4faa,9143948,1623100212,07-06-21 21:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x26d42362048b8de12ae0e1ba91fc2f594c00b5fc7467aaa052ec763c6c6236d2,0x26d42362048b8de12ae0e1ba91fc2f594c00b5fc7467aaa052ec763c6c6236d2,9144636,1623100809,07-06-21 21:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xa52b3b4d540a31ebcec9a4c92c6d16c8691e86f362a2ff596bf0bb1466683761,0xa52b3b4d540a31ebcec9a4c92c6d16c8691e86f362a2ff596bf0bb1466683761,9145326,1623101410,07-06-21 21:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xe879eea577523d1e8070eaeb8b4f84cf8f636bbf6120f41fe8849eea5cc041a5,0xe879eea577523d1e8070eaeb8b4f84cf8f636bbf6120f41fe8849eea5cc041a5,9146020,1623102009,07-06-21 21:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x550b84ab59ad2cc2f283fa16c3cc976c0db4a659b6e49de888ed9fcacc27d1ea,0x550b84ab59ad2cc2f283fa16c3cc976c0db4a659b6e49de888ed9fcacc27d1ea,9146615,1623102610,07-06-21 21:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x3bde8c36d471ad61f53acef0e4235dfc6ff10d4b2b4b0f8df37fa54368db3378,0x3bde8c36d471ad61f53acef0e4235dfc6ff10d4b2b4b0f8df37fa54368db3378,9147199,1623103210,07-06-21 22:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xb7f2277921919154fded2ed17c67cfde7b5fd187a7496374baa5e0eca8e19c09,0xb7f2277921919154fded2ed17c67cfde7b5fd187a7496374baa5e0eca8e19c09,9147816,1623103810,07-06-21 22:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xadd6bb308d1c7b1cb84e0aaaf72f60bc843b44a410038f17b5d7c46b1c3766cb,0xadd6bb308d1c7b1cb84e0aaaf72f60bc843b44a410038f17b5d7c46b1c3766cb,9148370,1623104409,07-06-21 22:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xca1195bf6c349126f6b7b8d71296848026c8a6b35d782cb0514b2e9eae22c018,0xca1195bf6c349126f6b7b8d71296848026c8a6b35d782cb0514b2e9eae22c018,9148905,1623105010,07-06-21 22:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xd6471e30d1dc6435d579edc3b8fedd72b2a42af536f5f012657794f50383781b,0xd6471e30d1dc6435d579edc3b8fedd72b2a42af536f5f012657794f50383781b,9149446,1623105609,07-06-21 22:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x914dbed6d434a0687f18322907a64c6b50568fc851ec4a467f7b5585a47283da,0x914dbed6d434a0687f18322907a64c6b50568fc851ec4a467f7b5585a47283da,9149952,1623106235,07-06-21 22:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xb7dcdd4fe2290be7265fbab7a754a6a7c23e9c249baee984e1b557ec87c7ba81,0xb7dcdd4fe2290be7265fbab7a754a6a7c23e9c249baee984e1b557ec87c7ba81,9150447,1623106809,07-06-21 23:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x0401a739ab5318e75a1891eda85f61ebb9e194b6715e19d3dfaf78cf7cb91d63,0x0401a739ab5318e75a1891eda85f61ebb9e194b6715e19d3dfaf78cf7cb91d63,9151032,1623107413,07-06-21 23:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x22926d26e4a49902868e1ed7683bb1a2084eafef75a59c45e51185e71ecb5f19,0x22926d26e4a49902868e1ed7683bb1a2084eafef75a59c45e51185e71ecb5f19,9151610,1623108009,07-06-21 23:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x7a6c358ab65b639a59592198a5ed95cb2169af1067c9e912bc688909e4fb8e4d,0x7a6c358ab65b639a59592198a5ed95cb2169af1067c9e912bc688909e4fb8e4d,9152199,1623108609,07-06-21 23:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x1ce8bf2f25926a5dcca4a25945e9c5cb14d146b94a155351b78f9a08487b753d,0x1ce8bf2f25926a5dcca4a25945e9c5cb14d146b94a155351b78f9a08487b753d,9152830,1623109234,07-06-21 23:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x5dd74a8f41d0fd9d944cbbf597dbfb443cc2e6424af85aa468287223e033eabe,0x5dd74a8f41d0fd9d944cbbf597dbfb443cc2e6424af85aa468287223e033eabe,9153387,1623109810,07-06-21 23:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.3,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x3e9d79416caf83ebc521d6544e4b393c8119d3e91fc86c1f43f549250734dd9b,0x3e9d79416caf83ebc521d6544e4b393c8119d3e91fc86c1f43f549250734dd9b,9153951,1623110414,08-06-21 0:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x390ef5420e36b6254551d7f11662bade6b4274ad3e09342f5c1a7410cc5a0995,0x390ef5420e36b6254551d7f11662bade6b4274ad3e09342f5c1a7410cc5a0995,9154594,1623111012,08-06-21 0:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x3d3a917407e4622ed9c15f2b2ff791d1c72f777fe15967d7c651cc7c0b7be1d7,0x3d3a917407e4622ed9c15f2b2ff791d1c72f777fe15967d7c651cc7c0b7be1d7,9155121,1623111610,08-06-21 0:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x535f627936925edf45a675c7a0a1c6bcbed962b4a13f5cb0ee5b50c84f01bba5,0x535f627936925edf45a675c7a0a1c6bcbed962b4a13f5cb0ee5b50c84f01bba5,9155691,1623112210,08-06-21 0:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.03707295,0.111330069,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x959bbfc40ce24a388200ca53f47bfc1bc302eec180814edc3a0167029c46759d,0x959bbfc40ce24a388200ca53f47bfc1bc302eec180814edc3a0167029c46759d,9156350,1623112810,08-06-21 0:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xb47e8b625be26f940b6068d4a8dea0b1f138453aa5e920733c1de44b5e5c8b66,0xb47e8b625be26f940b6068d4a8dea0b1f138453aa5e920733c1de44b5e5c8b66,9156899,1623113410,08-06-21 0:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xb7dfae2e1363d78054dfdc73e64d45a2401d1db4975bd26481a813188158a1e0,0xb7dfae2e1363d78054dfdc73e64d45a2401d1db4975bd26481a813188158a1e0,9157401,1623114010,08-06-21 1:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x86d25aee334468dcb7c03e47b0680fddad87b2c3033e1b87a6bdfab43a7c5e8e,0x86d25aee334468dcb7c03e47b0680fddad87b2c3033e1b87a6bdfab43a7c5e8e,9157998,1623114609,08-06-21 1:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x6bedb79fb14f21f0fe1ff859182c819559cd2bc086e205f047954a7a26414a86,0x6bedb79fb14f21f0fe1ff859182c819559cd2bc086e205f047954a7a26414a86,9158509,1623115210,08-06-21 1:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x0b8b1a2be0d9e9e18ce6aeb7d59294d7f97fbd5fe4d2c4c06f4002da3324a8f3,0x0b8b1a2be0d9e9e18ce6aeb7d59294d7f97fbd5fe4d2c4c06f4002da3324a8f3,9159032,1623115810,08-06-21 1:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x961595e0aa12a29b9f6a20c2c55f4381e01d614a39a7be86817d60bd3929cb00,0x961595e0aa12a29b9f6a20c2c55f4381e01d614a39a7be86817d60bd3929cb00,9159619,1623116410,08-06-21 1:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x6ec50276ba12a26cc4283fef2f98ddc3bc3d7cbf1fbe829d4dee8b195af37d2d,0x6ec50276ba12a26cc4283fef2f98ddc3bc3d7cbf1fbe829d4dee8b195af37d2d,9160122,1623117010,08-06-21 1:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x1e46337e8da4611384ef2e866fdb5f94391e44bfaa8d4bd6ca9cd646271894f1,0x1e46337e8da4611384ef2e866fdb5f94391e44bfaa8d4bd6ca9cd646271894f1,9160691,1623117621,08-06-21 2:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x695d7dba46a0c7df4b5dc22a513b44d2b5592c3f091320ab68332acf9a7aa6aa,0x695d7dba46a0c7df4b5dc22a513b44d2b5592c3f091320ab68332acf9a7aa6aa,9161243,1623118209,08-06-21 2:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x6cb15d62449fe9d785239b93112ac59849cff1fe47d41439a713905371937c5c,0x6cb15d62449fe9d785239b93112ac59849cff1fe47d41439a713905371937c5c,9161790,1623118810,08-06-21 2:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x733f00f580ea23595d3def5246f47705b1982d3f449ef4ba85877742ec5a430b,0x733f00f580ea23595d3def5246f47705b1982d3f449ef4ba85877742ec5a430b,9162334,1623119410,08-06-21 2:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xe8de603a74e6ba01f68d669cbe33c1bb417bf1b3998baea850acc795e1baadea,0xe8de603a74e6ba01f68d669cbe33c1bb417bf1b3998baea850acc795e1baadea,9162901,1623120009,08-06-21 2:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x0e2c677eae6261f57e6e350ba759a63dabed9f723741c136e6522c5dcb3b2697,0x0e2c677eae6261f57e6e350ba759a63dabed9f723741c136e6522c5dcb3b2697,9163530,1623120611,08-06-21 2:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x857294f44285c192aa131aa2708e4cb2c8b8772a14e41ab64871fb553bf6cb56,0x857294f44285c192aa131aa2708e4cb2c8b8772a14e41ab64871fb553bf6cb56,9164139,1623121220,08-06-21 3:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xa42c5940950ef62e0a7e32c10653e3ff0ac2b91468325164c2501a058cec4a0b,0xa42c5940950ef62e0a7e32c10653e3ff0ac2b91468325164c2501a058cec4a0b,9164738,1623121812,08-06-21 3:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x3bddd1b4b4840b380cd8699bb19c0f4da25d3c2ed4d4df0d16e0acaf770e6df1,0x3bddd1b4b4840b380cd8699bb19c0f4da25d3c2ed4d4df0d16e0acaf770e6df1,9165373,1623122409,08-06-21 3:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x1c93df4b51d189c4b5e56b90d03dcf4adcec72d645ad8a7271efcb77fd37aedd,0x1c93df4b51d189c4b5e56b90d03dcf4adcec72d645ad8a7271efcb77fd37aedd,9165998,1623123010,08-06-21 3:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xe1ba62990cccc1b3ee391c80b608b4964174295a6441e74894c9b4b4392bf16d,0xe1ba62990cccc1b3ee391c80b608b4964174295a6441e74894c9b4b4392bf16d,9166607,1623123613,08-06-21 3:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x522d22a778b243792284fc12d23d626e1859cbbc460df9ec6df8e59eb5e9b795,0x522d22a778b243792284fc12d23d626e1859cbbc460df9ec6df8e59eb5e9b795,9167185,1623124210,08-06-21 3:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x31c4aba08fc6d73719188245d984c141e9f55f7dff82348e5deefdcfe3cd74f2,0x31c4aba08fc6d73719188245d984c141e9f55f7dff82348e5deefdcfe3cd74f2,9167754,1623124810,08-06-21 4:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xe5f9662f990b212655f9459eee91f45acaafe01172788089330720407809ae13,0xe5f9662f990b212655f9459eee91f45acaafe01172788089330720407809ae13,9168347,1623125410,08-06-21 4:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x752e14cecff5fbded52a05d53cffcc86cee855558b4ff2d3e3981b6a0f2e5e71,0x752e14cecff5fbded52a05d53cffcc86cee855558b4ff2d3e3981b6a0f2e5e71,9168879,1623126009,08-06-21 4:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xebad7a66f27904b75fe2204bbea576a4e8659e6f9d36c1e2e596612d9dd19634,0xebad7a66f27904b75fe2204bbea576a4e8659e6f9d36c1e2e596612d9dd19634,9169409,1623126610,08-06-21 4:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xa1694c428e14968fb454e9f0496621c0790ec2d8ff68cb595d5584b5aae715bc,0xa1694c428e14968fb454e9f0496621c0790ec2d8ff68cb595d5584b5aae715bc,9169890,1623127210,08-06-21 4:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.03652035,0.109670611,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x18bf4a7bd6f9bad4b38564c228469d5a66887f960003ac49fcd92a15652aa94a,0x18bf4a7bd6f9bad4b38564c228469d5a66887f960003ac49fcd92a15652aa94a,9170368,1623127810,08-06-21 4:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x2638225477c68348e3e7c7e3ed9dad64deda0a1ff506f0ff9af39096b4fff1b9,0x2638225477c68348e3e7c7e3ed9dad64deda0a1ff506f0ff9af39096b4fff1b9,9170850,1623128411,08-06-21 5:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xc4cdd2078d0d31e8c864ec91b251be4a66c0221cef86e66be7efa70c5ff225e2,0xc4cdd2078d0d31e8c864ec91b251be4a66c0221cef86e66be7efa70c5ff225e2,9171381,1623129011,08-06-21 5:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xad3894b549cfd0a86d8164b1392c799588cd69aba2710149d144c0b9b2a2a6c1,0xad3894b549cfd0a86d8164b1392c799588cd69aba2710149d144c0b9b2a2a6c1,9171868,1623129608,08-06-21 5:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x6be12f12bef245817e3f68c8cdf7558726a4b25376b858cc88bd4b77ec2a31b2,0x6be12f12bef245817e3f68c8cdf7558726a4b25376b858cc88bd4b77ec2a31b2,9172390,1623130211,08-06-21 5:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x5163b1e78dda9ca759cac7507b28616504023ddbaf80edd5ef6542ab82f04586,0x5163b1e78dda9ca759cac7507b28616504023ddbaf80edd5ef6542ab82f04586,9172941,1623130809,08-06-21 5:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xddcddbb9233e8815c5b35a2b4c749f011907f735c0ce5f82c4a80b82e885d86a,0xddcddbb9233e8815c5b35a2b4c749f011907f735c0ce5f82c4a80b82e885d86a,9173510,1623131440,08-06-21 5:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x35b5c3117d01fe6e6e78f63a73b5393337214aff2c5f8616f3ba85a04338d7e9,0x35b5c3117d01fe6e6e78f63a73b5393337214aff2c5f8616f3ba85a04338d7e9,9174031,1623132010,08-06-21 6:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.29,,,Update,#N/A,_,,,,,,
